"KAPITEL_CODE","KAPITEL_NURNAME","GRUPPE_CODE","GRUPPE_NURNAME","ICD_NAME","ICD_CODE","ICD_FLAG_RARE","ICD_FLAG_UEBERLEIT"
4,"Endokrine, Ernährungs- und Stoffwechselkrankheiten",E70,Stoffwechselstörungen,E70.2: Störungen des Tyrosinstoffwechsels,E70.2,0,0
4,"Endokrine, Ernährungs- und Stoffwechselkrankheiten",E70,Stoffwechselstörungen,E70.3: Albinismus,E70.3,0,0
4,"Endokrine, Ernährungs- und Stoffwechselkrankheiten",E70,Stoffwechselstörungen,E70.8: Sonstige Störungen des Stoffwechsels aromatischer Aminosäuren,E70.8,0,0
4,"Endokrine, Ernährungs- und Stoffwechselkrankheiten",E70,Stoffwechselstörungen,"E70.9: Störung des Stoffwechsels aromatischer Aminosäuren, nicht näher bezeichnet",E70.9,0,0
4,"Endokrine, Ernährungs- und Stoffwechselkrankheiten",E70,Stoffwechselstörungen,E71.0: Ahornsirup- (Harn-) Krankheit,E71.0,0,0
5,Psychische und Verhaltensstörungen,F10,Psychische und Verhaltensstörungen durch psychotrope Substanzen,F11.1: Psychische und Verhaltensstörungen durch Opioide: Schädlicher Gebrauch,F11.1,0,0
5,Psychische und Verhaltensstörungen,F10,Psychische und Verhaltensstörungen durch psychotrope Substanzen,F10.8: Psychische und Verhaltensstörungen durch Alkohol: Sonstige psychische und Verhaltensstörungen,F10.8,0,0
5,Psychische und Verhaltensstörungen,F10,Psychische und Verhaltensstörungen durch psychotrope Substanzen,F10.9: Psychische und Verhaltensstörungen durch Alkohol: Nicht näher bezeichnete psychische und Verhaltensstörung,F10.9,0,0
5,Psychische und Verhaltensstörungen,F10,Psychische und Verhaltensstörungen durch psychotrope Substanzen,F11.0: Psychische und Verhaltensstörungen durch Opioide: Akute Intoxikation [akuter Rausch],F11.0,0,0
5,Psychische und Verhaltensstörungen,F10,Psychische und Verhaltensstörungen durch psychotrope Substanzen,F11.2: Psychische und Verhaltensstörungen durch Opioide: Abhängigkeitssyndrom,F11.2,0,0
5,Psychische und Verhaltensstörungen,F10,Psychische und Verhaltensstörungen durch psychotrope Substanzen,F11.3: Psychische und Verhaltensstörungen durch Opioide: Entzugssyndrom,F11.3,0,0
5,Psychische und Verhaltensstörungen,F10,Psychische und Verhaltensstörungen durch psychotrope Substanzen,F11.4: Psychische und Verhaltensstörungen durch Opioide: Entzugssyndrom mit Delir,F11.4,0,0
5,Psychische und Verhaltensstörungen,F10,Psychische und Verhaltensstörungen durch psychotrope Substanzen,F11.5: Psychische und Verhaltensstörungen durch Opioide: Psychotische Störung,F11.5,0,0
5,Psychische und Verhaltensstörungen,F10,Psychische und Verhaltensstörungen durch psychotrope Substanzen,F11.6: Psychische und Verhaltensstörungen durch Opioide: Amnestisches Syndrom,F11.6,0,0
5,Psychische und Verhaltensstörungen,F30,Affektive Störungen,F33.8: Sonstige rezidivierende depressive Störungen,F33.8,0,0
5,Psychische und Verhaltensstörungen,F30,Affektive Störungen,"F33.2: Rezidivierende depressive Störung, gegenwärtig schwere Episode ohne psychotische Symptome",F33.2,0,0
5,Psychische und Verhaltensstörungen,F30,Affektive Störungen,"F33.3: Rezidivierende depressive Störung, gegenwärtig schwere Episode mit psychotischen Symptomen",F33.3,0,0
5,Psychische und Verhaltensstörungen,F30,Affektive Störungen,"F33.4: Rezidivierende depressive Störung, gegenwärtig remittiert",F33.4,0,0
5,Psychische und Verhaltensstörungen,F30,Affektive Störungen,"F33.9: Rezidivierende depressive Störung, nicht näher bezeichnet",F33.9,0,0
5,Psychische und Verhaltensstörungen,F30,Affektive Störungen,F34.0: Zyklothymia,F34.0,0,0
5,Psychische und Verhaltensstörungen,F30,Affektive Störungen,F34.1: Dysthymia,F34.1,0,0
5,Psychische und Verhaltensstörungen,F30,Affektive Störungen,F34.8: Sonstige anhaltende affektive Störungen,F34.8,0,0
5,Psychische und Verhaltensstörungen,F30,Affektive Störungen,"F34.9: Anhaltende affektive Störung, nicht näher bezeichnet",F34.9,0,0
5,Psychische und Verhaltensstörungen,F30,Affektive Störungen,F38.0: Andere einzelne affektive Störungen,F38.0,0,0
5,Psychische und Verhaltensstörungen,F30,Affektive Störungen,F38.1: Andere rezidivierende affektive Störungen,F38.1,0,0
5,Psychische und Verhaltensstörungen,F30,Affektive Störungen,F38.8: Sonstige näher bezeichnete affektive Störungen,F38.8,0,0
5,Psychische und Verhaltensstörungen,F30,Affektive Störungen,F39: Nicht näher bezeichnete affektive Störung,F39,0,0
5,Psychische und Verhaltensstörungen,F70,Intelligenzstörung,F79.8: Nicht näher bezeichnete Intelligenzminderung: Sonstige Verhaltensstörung,F79.8,0,0
5,Psychische und Verhaltensstörungen,F70,Intelligenzstörung,F78.9: Andere Intelligenzminderung: Ohne Angabe einer Verhaltensstörung,F78.9,0,0
5,Psychische und Verhaltensstörungen,F70,Intelligenzstörung,F79.0: Nicht näher bezeichnete Intelligenzminderung: Keine oder geringfügige Verhaltensstörung,F79.0,0,0
5,Psychische und Verhaltensstörungen,F70,Intelligenzstörung,"F79.1: Nicht näher bezeichnete Intelligenzminderung: Deutliche Verhaltensstörung, die Beobachtung oder Behandlung erfordert",F79.1,0,0
5,Psychische und Verhaltensstörungen,F70,Intelligenzstörung,F79.9: Nicht näher bezeichnete Intelligenzminderung: Ohne Angabe einer Verhaltensstörung,F79.9,0,0
5,Psychische und Verhaltensstörungen,F80,Entwicklungsstörungen,F80.0: Artikulationsstörung,F80.0,0,0
5,Psychische und Verhaltensstörungen,F80,Entwicklungsstörungen,F80.1: Expressive Sprachstörung,F80.1,0,0
5,Psychische und Verhaltensstörungen,F80,Entwicklungsstörungen,F80.20: Auditive Verarbeitungs- und Wahrnehmungsstörung [AVWS],F80.20,0,0
5,Psychische und Verhaltensstörungen,F80,Entwicklungsstörungen,F80.28: Sonstige rezeptive Sprachstörung,F80.28,0,0
5,Psychische und Verhaltensstörungen,F80,Entwicklungsstörungen,F80.3: Erworbene Aphasie mit Epilepsie [Landau-Kleffner-Syndrom],F80.3,0,0
5,Psychische und Verhaltensstörungen,F80,Entwicklungsstörungen,F80.8: Sonstige Entwicklungsstörungen des Sprechens oder der Sprache,F80.8,0,0
6,Krankheiten des Nervensystems,G30,Sonstige degenerative Krankheiten des Nervensystems,G31.81: Mitochondriale Zytopathie,G31.81,0,0
6,Krankheiten des Nervensystems,G30,Sonstige degenerative Krankheiten des Nervensystems,G31.0: Umschriebene Hirnatrophie,G31.0,0,0
6,Krankheiten des Nervensystems,G30,Sonstige degenerative Krankheiten des Nervensystems,"G31.1: Senile Degeneration des Gehirns, anderenorts nicht klassifiziert",G31.1,0,0
6,Krankheiten des Nervensystems,G30,Sonstige degenerative Krankheiten des Nervensystems,G31.2: Degeneration des Nervensystems durch Alkohol,G31.2,0,0
6,Krankheiten des Nervensystems,G30,Sonstige degenerative Krankheiten des Nervensystems,G31.82: Lewy-Körper-Krankheit,G31.82,0,0
6,Krankheiten des Nervensystems,G30,Sonstige degenerative Krankheiten des Nervensystems,G31.88: Sonstige näher bezeichnete degenerative Krankheiten des Nervensystems,G31.88,0,0
6,Krankheiten des Nervensystems,G30,Sonstige degenerative Krankheiten des Nervensystems,"G31.9: Degenerative Krankheit des Nervensystems, nicht näher bezeichnet",G31.9,0,0
6,Krankheiten des Nervensystems,G30,Sonstige degenerative Krankheiten des Nervensystems,G32.0: Subakute kombinierte Degeneration des Rückenmarks bei anderenorts klassifizierten Krankheiten,G32.0,0,0
6,Krankheiten des Nervensystems,G30,Sonstige degenerative Krankheiten des Nervensystems,G32.8: Sonstige näher bezeichnete degenerative Krankheiten des Nervensystems bei anderenorts klassifizierten Krankheiten,G32.8,0,0
6,Krankheiten des Nervensystems,G60,Polyneuropathien und sonstige Krankheiten des peripheren Nervensystems,G63.3: Polyneuropathie bei sonstigen endokrinen und Stoffwechselkrankheiten,G63.3,0,0
6,Krankheiten des Nervensystems,G60,Polyneuropathien und sonstige Krankheiten des peripheren Nervensystems,G63.0: Polyneuropathie bei anderenorts klassifizierten infektiösen und parasitären Krankheiten,G63.0,0,0
6,Krankheiten des Nervensystems,G60,Polyneuropathien und sonstige Krankheiten des peripheren Nervensystems,G63.1: Polyneuropathie bei Neubildungen,G63.1,0,0
6,Krankheiten des Nervensystems,G60,Polyneuropathien und sonstige Krankheiten des peripheren Nervensystems,G63.2: Diabetische Polyneuropathie,G63.2,0,0
6,Krankheiten des Nervensystems,G60,Polyneuropathien und sonstige Krankheiten des peripheren Nervensystems,G63.4: Polyneuropathie bei alimentären Mangelzuständen,G63.4,0,0
6,Krankheiten des Nervensystems,G60,Polyneuropathien und sonstige Krankheiten des peripheren Nervensystems,G63.5: Polyneuropathie bei Systemkrankheiten des Bindegewebes,G63.5,0,0
6,Krankheiten des Nervensystems,G60,Polyneuropathien und sonstige Krankheiten des peripheren Nervensystems,G63.6: Polyneuropathie bei sonstigen Krankheiten des Muskel-Skelett-Systems,G63.6,0,0
6,Krankheiten des Nervensystems,G60,Polyneuropathien und sonstige Krankheiten des peripheren Nervensystems,G63.8: Polyneuropathie bei sonstigen anderenorts klassifizierten Krankheiten,G63.8,0,0
6,Krankheiten des Nervensystems,G60,Polyneuropathien und sonstige Krankheiten des peripheren Nervensystems,G64: Sonstige Krankheiten des peripheren Nervensystems,G64,0,0
6,Krankheiten des Nervensystems,G70,Krankheiten im Bereich der neuromuskulären Synapse und des Muskels,G70.0: Myasthenia gravis,G70.0,0,0
7,Krankheiten des Auges und der Augenanhangsgebilde,H00,"Affektionen des Augenlides, des Tränenapparates und der Orbita",H01.0: Blepharitis,H01.0,0,0
6,Krankheiten des Nervensystems,G90,Sonstige Krankheiten des Nervensystems,G99.8: Sonstige näher bezeichnete Krankheiten des Nervensystems bei anderenorts klassifizierten Krankheiten,G99.8,0,0
7,Krankheiten des Auges und der Augenanhangsgebilde,H00,"Affektionen des Augenlides, des Tränenapparates und der Orbita",H00.0: Hordeolum und sonstige tiefe Entzündung des Augenlides,H00.0,0,0
7,Krankheiten des Auges und der Augenanhangsgebilde,H00,"Affektionen des Augenlides, des Tränenapparates und der Orbita",H00.1: Chalazion,H00.1,0,0
7,Krankheiten des Auges und der Augenanhangsgebilde,H00,"Affektionen des Augenlides, des Tränenapparates und der Orbita",H01.1: Nichtinfektiöse Dermatosen des Augenlides,H01.1,0,0
7,Krankheiten des Auges und der Augenanhangsgebilde,H00,"Affektionen des Augenlides, des Tränenapparates und der Orbita",H01.8: Sonstige näher bezeichnete Entzündungen des Augenlides,H01.8,0,0
7,Krankheiten des Auges und der Augenanhangsgebilde,H00,"Affektionen des Augenlides, des Tränenapparates und der Orbita","H01.9: Entzündung des Augenlides, nicht näher bezeichnet",H01.9,0,0
7,Krankheiten des Auges und der Augenanhangsgebilde,H00,"Affektionen des Augenlides, des Tränenapparates und der Orbita",H02.0: Entropium und Trichiasis des Augenlides,H02.0,0,0
7,Krankheiten des Auges und der Augenanhangsgebilde,H00,"Affektionen des Augenlides, des Tränenapparates und der Orbita",H02.1: Ektropium des Augenlides,H02.1,0,0
7,Krankheiten des Auges und der Augenanhangsgebilde,H00,"Affektionen des Augenlides, des Tränenapparates und der Orbita",H02.2: Lagophthalmus,H02.2,0,0
7,Krankheiten des Auges und der Augenanhangsgebilde,H00,"Affektionen des Augenlides, des Tränenapparates und der Orbita",H02.3: Blepharochalasis,H02.3,0,0
7,Krankheiten des Auges und der Augenanhangsgebilde,H46,Affektionen des N. opticus und der Sehbahn,H47.2: Optikusatrophie,H47.2,0,0
7,Krankheiten des Auges und der Augenanhangsgebilde,H46,Affektionen des N. opticus und der Sehbahn,H46: Neuritis nervi optici,H46,0,0
7,Krankheiten des Auges und der Augenanhangsgebilde,H46,Affektionen des N. opticus und der Sehbahn,"H47.0: Affektionen des N. opticus, anderenorts nicht klassifiziert",H47.0,0,0
7,Krankheiten des Auges und der Augenanhangsgebilde,H46,Affektionen des N. opticus und der Sehbahn,"H47.1: Stauungspapille, nicht näher bezeichnet",H47.1,0,0
7,Krankheiten des Auges und der Augenanhangsgebilde,H46,Affektionen des N. opticus und der Sehbahn,H47.3: Sonstige Affektionen der Papille,H47.3,0,0
7,Krankheiten des Auges und der Augenanhangsgebilde,H46,Affektionen des N. opticus und der Sehbahn,H47.4: Affektionen des Chiasma opticum,H47.4,0,0
7,Krankheiten des Auges und der Augenanhangsgebilde,H46,Affektionen des N. opticus und der Sehbahn,H47.5: Affektionen sonstiger Teile der Sehbahn,H47.5,0,0
7,Krankheiten des Auges und der Augenanhangsgebilde,H46,Affektionen des N. opticus und der Sehbahn,H47.6: Affektionen der Sehrinde,H47.6,0,0
7,Krankheiten des Auges und der Augenanhangsgebilde,H46,Affektionen des N. opticus und der Sehbahn,"H47.7: Affektion der Sehbahn, nicht näher bezeichnet",H47.7,0,0
7,Krankheiten des Auges und der Augenanhangsgebilde,H46,Affektionen des N. opticus und der Sehbahn,H48.0: Optikusatrophie bei anderenorts klassifizierten Krankheiten,H48.0,0,0
7,Krankheiten des Auges und der Augenanhangsgebilde,H46,Affektionen des N. opticus und der Sehbahn,H48.1: Retrobulbäre Neuritis bei anderenorts klassifizierten Krankheiten,H48.1,0,0
8,Krankheiten des Ohres und des Warzenfortsatzes,H90,Sonstige Krankheiten des Ohres,H93.8: Sonstige näher bezeichnete Krankheiten des Ohres,H93.8,0,0
8,Krankheiten des Ohres und des Warzenfortsatzes,H90,Sonstige Krankheiten des Ohres,H93.1: Tinnitus aurium,H93.1,0,0
8,Krankheiten des Ohres und des Warzenfortsatzes,H90,Sonstige Krankheiten des Ohres,H93.2: Sonstige abnorme Hörempfindungen,H93.2,0,0
8,Krankheiten des Ohres und des Warzenfortsatzes,H90,Sonstige Krankheiten des Ohres,H93.3: Krankheiten des N. vestibulocochlearis [VIII. Hirnnerv],H93.3,0,0
8,Krankheiten des Ohres und des Warzenfortsatzes,H90,Sonstige Krankheiten des Ohres,"H93.9: Krankheit des Ohres, nicht näher bezeichnet",H93.9,0,0
8,Krankheiten des Ohres und des Warzenfortsatzes,H90,Sonstige Krankheiten des Ohres,H94.0: Entzündung des N. vestibulocochlearis [VIII. Hirnnerv] bei anderenorts klassifizierten infektiösen und parasitären Krankheiten,H94.0,0,0
8,Krankheiten des Ohres und des Warzenfortsatzes,H90,Sonstige Krankheiten des Ohres,H94.8: Sonstige näher bezeichnete Krankheiten des Ohres bei anderenorts klassifizierten Krankheiten,H94.8,0,0
8,Krankheiten des Ohres und des Warzenfortsatzes,H90,Sonstige Krankheiten des Ohres,H95.0: Rezidivierendes Cholesteatom in der Mastoidhöhle nach Mastoidektomie,H95.0,0,0
8,Krankheiten des Ohres und des Warzenfortsatzes,H90,Sonstige Krankheiten des Ohres,H95.1: Sonstige Krankheiten nach Mastoidektomie,H95.1,0,0
9,Krankheiten des Kreislaufsystems,I30,Sonstige Formen der Herzkrankheit,I42.3: Eosinophile endomyokardiale Krankheit,I42.3,0,0
9,Krankheiten des Kreislaufsystems,I30,Sonstige Formen der Herzkrankheit,I42.0: Dilatative Kardiomyopathie,I42.0,0,0
9,Krankheiten des Kreislaufsystems,I30,Sonstige Formen der Herzkrankheit,I42.1: Hypertrophische obstruktive Kardiomyopathie,I42.1,0,0
9,Krankheiten des Kreislaufsystems,I30,Sonstige Formen der Herzkrankheit,I42.2: Sonstige hypertrophische Kardiomyopathie,I42.2,0,0
9,Krankheiten des Kreislaufsystems,I30,Sonstige Formen der Herzkrankheit,I42.4: Endokardfibroelastose,I42.4,0,0
9,Krankheiten des Kreislaufsystems,I30,Sonstige Formen der Herzkrankheit,I42.5: Sonstige restriktive Kardiomyopathie,I42.5,0,0
9,Krankheiten des Kreislaufsystems,I30,Sonstige Formen der Herzkrankheit,I42.6: Alkoholische Kardiomyopathie,I42.6,0,0
9,Krankheiten des Kreislaufsystems,I30,Sonstige Formen der Herzkrankheit,I42.7: Kardiomyopathie durch Arzneimittel oder sonstige exogene Substanzen,I42.7,0,0
9,Krankheiten des Kreislaufsystems,I30,Sonstige Formen der Herzkrankheit,I42.80: Arrhythmogene rechtsventrikuläre Kardiomyopathie [ARVCM],I42.80,0,0
9,Krankheiten des Kreislaufsystems,I30,Sonstige Formen der Herzkrankheit,I42.88: Sonstige Kardiomyopathien,I42.88,0,0
9,Krankheiten des Kreislaufsystems,I30,Sonstige Formen der Herzkrankheit,"I42.9: Kardiomyopathie, nicht näher bezeichnet",I42.9,0,0
9,Krankheiten des Kreislaufsystems,I30,Sonstige Formen der Herzkrankheit,I43.0: Kardiomyopathie bei anderenorts klassifizierten infektiösen und parasitären Krankheiten,I43.0,0,0
9,Krankheiten des Kreislaufsystems,I30,Sonstige Formen der Herzkrankheit,I43.1: Kardiomyopathie bei Stoffwechselkrankheiten,I43.1,0,0
9,Krankheiten des Kreislaufsystems,I70,"Krankheiten der Arterien, Arteriolen und Kapillaren",I77.1: Arterienstriktur,I77.1,0,0
9,Krankheiten des Kreislaufsystems,I70,"Krankheiten der Arterien, Arteriolen und Kapillaren",I74.8: Embolie und Thrombose sonstiger Arterien,I74.8,0,0
9,Krankheiten des Kreislaufsystems,I70,"Krankheiten der Arterien, Arteriolen und Kapillaren",I74.9: Embolie und Thrombose nicht näher bezeichneter Arterie,I74.9,0,0
9,Krankheiten des Kreislaufsystems,I70,"Krankheiten der Arterien, Arteriolen und Kapillaren","I77.0: Arteriovenöse Fistel, erworben",I77.0,0,0
9,Krankheiten des Kreislaufsystems,I70,"Krankheiten der Arterien, Arteriolen und Kapillaren",I77.2: Arterienruptur,I77.2,0,0
9,Krankheiten des Kreislaufsystems,I70,"Krankheiten der Arterien, Arteriolen und Kapillaren",I77.3: Fibromuskuläre Dysplasie der Arterien,I77.3,0,0
9,Krankheiten des Kreislaufsystems,I70,"Krankheiten der Arterien, Arteriolen und Kapillaren",I77.4: Arteria-coeliaca-Kompressions-Syndrom,I77.4,0,0
9,Krankheiten des Kreislaufsystems,I70,"Krankheiten der Arterien, Arteriolen und Kapillaren",I77.5: Arteriennekrose,I77.5,0,0
9,Krankheiten des Kreislaufsystems,I70,"Krankheiten der Arterien, Arteriolen und Kapillaren","I77.6: Arteriitis, nicht näher bezeichnet",I77.6,0,0
9,Krankheiten des Kreislaufsystems,I70,"Krankheiten der Arterien, Arteriolen und Kapillaren",I77.80: Penetrierendes Aortenulkus [PAU],I77.80,0,0
9,Krankheiten des Kreislaufsystems,I70,"Krankheiten der Arterien, Arteriolen und Kapillaren",I77.88: Sonstige näher bezeichnete Krankheiten der Arterien und Arteriolen,I77.88,0,0
9,Krankheiten des Kreislaufsystems,I70,"Krankheiten der Arterien, Arteriolen und Kapillaren","I77.9: Krankheit der Arterien und Arteriolen, nicht näher bezeichnet",I77.9,0,0
10,Krankheiten des Atmungssystems,J09,Grippe und Pneumonie,"J10.0: Grippe mit Pneumonie, saisonale Influenzaviren nachgewiesen",J10.0,0,0
10,Krankheiten des Atmungssystems,J00,Akute Infektionen der oberen Atemwege,J06.8: Sonstige akute Infektionen an mehreren Lokalisationen der oberen Atemwege,J06.8,0,0
10,Krankheiten des Atmungssystems,J00,Akute Infektionen der oberen Atemwege,"J06.9: Akute Infektion der oberen Atemwege, nicht näher bezeichnet",J06.9,0,0
10,Krankheiten des Atmungssystems,J09,Grippe und Pneumonie,J09: Grippe durch zoonotische oder pandemische nachgewiesene Influenzaviren,J09,0,0
10,Krankheiten des Atmungssystems,J09,Grippe und Pneumonie,"J10.1: Grippe mit sonstigen Manifestationen an den Atemwegen, saisonale Influenzaviren nachgewiesen",J10.1,0,0
10,Krankheiten des Atmungssystems,J09,Grippe und Pneumonie,"J10.8: Grippe mit sonstigen Manifestationen, saisonale Influenzaviren nachgewiesen",J10.8,0,0
